,category,message
2102,ham,How are you enjoying this semester? Take care brother.
2103,ham,"Get the door, I'm here"
2104,ham,Or i go home first lar Ã¼ wait 4 me lor.. I put down my stuff first..
2105,ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
2106,spam,Missed call alert. These numbers called but left no message. 07008009200
2107,ham,Ard 530 like dat lor. We juz meet in mrt station then Ã¼ dun haf to come out.
2108,ham,Er mw im filled tuth is aight
2109,ham,Actually i'm waiting for 2 weeks when they start putting ad.
2110,ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
2111,ham,Yo you around? A friend of mine's lookin to pick up later tonight
2112,ham,Double eviction this week - Spiral and Michael and good riddance to them!
2113,ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday."
2114,ham,Have you started in skye
2115,ham,And several to you sir.
2116,ham,I'm at home. Please call
2117,ham,Now only i reached home. . . I am very tired now. . I will come tomorro
2118,spam,"U can WIN Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
2119,ham,Lol wtf random. Btw is that your lunch break
2120,ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
2121,spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!
2122,ham,"Aight, I'm chillin in a friend's room so text me when you're on the way"
2123,ham,Well welp is sort of a semiobscure internet thing
2124,spam,"accordingly. I repeat, just text the word ok on your mobile phone and send"
2125,ham,How much for an eighth?
2126,ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
2127,ham,"How about clothes, jewelry, and trips?"
2128,ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!
2129,ham,I am late. I will be there at
2130,ham,Are you plans with your family set in stone ?
2131,ham,You'll never believe this but i have actually got off at taunton. Wow
2132,ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
2133,ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
2134,ham,Hey so whats the plan this sat? 
2135,ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
2136,ham,Where to get those?
2137,ham,Ball is moving a lot.will spin in last :)so very difficult to bat:)
2138,ham,Can you please send me my aunty's number
2139,ham,I've reached home finally...
2140,spam,WINNER!! As a valued network customer you have been selected to receivea Â£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
2141,ham,U can call now...
2142,ham,Yes. I come to nyc for audiitions and am trying to relocate.
2143,ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
2144,ham,Hey mr whats the name of that bill brison book the one about language and words 
2145,ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
2146,ham,G.W.R
2147,spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
2148,spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you
2149,spam,"WELL DONE! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins"
2150,ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
2151,ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
2152,ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
2153,ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
2154,ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!
2155,spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
2156,ham,I keep ten rs in my shelf:) buy two egg.
2157,ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
2158,ham,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later."
2159,ham,S...i will take mokka players only:)
2160,ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish 
2161,ham,Sorry . I will be able to get to you. See you in the morning.
2162,ham,I am not having her number sir
2163,ham,That seems unnecessarily hostile
2164,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
2165,ham,i thought we were doing a king of the hill thing there.
2166,ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY
2167,ham,Boo what time u get out? U were supposed to take me shopping today. :(
2168,ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min"
2169,ham,Yes when is the appt again?
2170,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
2171,ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
2172,ham,Hi:)did you asked to waheeda fathima about leave?
2173,ham,You still around? I could use a half-8th
2174,ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
2175,ham,Yes. Rent is very expensive so its the way we save.
2176,ham,Hows the pain dear?y r u smiling?
2177,spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
2178,ham,Great. So should i send you my account number.
2179,spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
2180,ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! "
2181,ham,"I can't right this second, gotta hit people up first"
2182,ham,So what about you. What do you remember
2183,ham,Mm yes dear look how i am hugging you both. :-P
2184,ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible
2185,spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
2186,spam,"Ur balance is now Â£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!"
2187,ham,K and you're sure I don't have to have consent forms to do it :V
2188,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
2189,ham,"Doing nothing, then u not having dinner w us?"
2190,ham,Done it but internet connection v slow and canâ€˜t send it. Will try again later or first thing tomo.
2191,ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
2192,ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
2193,ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
2194,ham,"see you then, we're all christmassy here!"
2195,ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
2196,ham,what are your new years plans?
2197,ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
2198,ham,Dear :-/ why you mood off. I cant drive so i brother to drive
2199,ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
2200,ham,Juz go google n search 4 qet...
2201,ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8"
2202,ham,"Sorry, I'll call later  &lt;#&gt; mins"
2203,spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP
2204,ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
2205,ham,You also didnt get na hi hi hi hi hi
2206,ham,If i said anything wrong sorry de:-)
2207,ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
2208,ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night
2209,ham,"When you get free, call me"
2210,ham,Ok i msg u b4 i leave my house.
2211,ham,MMM ... Fuck .... Merry Christmas to me
2212,ham,Update your face book status frequently :)
2213,ham,Was it something u ate?
2214,ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
2215,ham,Yar lor... How u noe? U used dat route too?
2216,ham,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
2217,ham,Sounds great! Im going to sleep now. Have a good night!
2218,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
2219,ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love
2220,ham,I've got it down to a tea. not sure which flavour
2221,ham,Dear i am not denying your words please
2222,ham,COME BACK TO TAMPA FFFFUUUUUUU
2223,ham,Merry christmas to u too annie!
2224,ham,I sent them. Do you like?
2225,ham,"Awesome, be there in a minute"
2226,ham,I've told you everything will stop. Just dont let her get dehydrated.
2227,ham,I'm home. Ard wat time will u reach?
2228,ham,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is"
2229,ham,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
2230,ham,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.
2231,ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
2232,ham,Ranjith cal drpd Deeraj and deepak 5min hold
2233,ham,Hey u still at the gym?
2234,ham,Much better now thanks lol
2235,ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
2236,spam,3. You have received your mobile content. Enjoy
2237,spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
2238,ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.
2239,ham,I anything lor.
2240,ham,"Y cant u try new invention to fly..i'm not joking.,"
2241,ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks"
2242,ham,Shopping? Eh ger i toking abt syd leh...Haha
2243,ham,have * good weekend.
2244,ham,Call me when you get the chance plz &lt;3
2245,ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
2246,ham,Probably a couple hours tops
2247,ham,Man this bus is so so so slow. I think you're gonna get there before me
2248,ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade"
2249,spam,"Latest Nokia Mobile or iPOD MP3 Player +Â£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.Â£1,50/Mtmsgrcvd18+"
2250,ham,Nvm take ur time.
2251,ham,Wot is u up 2 then bitch?
2252,ham,She told to hr that he want posting in chennai:)because i'm working here:)
2253,ham,When are you guys leaving?
2254,ham,Not able to do anything.
2255,ham,This weekend is fine (an excuse not to do too much decorating)
2256,ham,Now project pa. After that only i can come.
2257,ham,"Sure, whenever you show the fuck up &gt;:("
2258,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
2259,ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
2260,ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not
2261,ham,DO U WANT 2 MEET UP 2MORRO
2262,ham,I've sent Ã¼ my part..
2263,spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec Â£1.50ea. OTBox 731 LA1 7WS. )"
2264,ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
2265,ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
2266,ham,Ok both our days. So what are you making for dinner tonite? Am I invited?
2267,ham,I have no money 4 steve mate! !
2268,ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
2269,ham,Dare i ask... Any luck with sorting out the car?
2270,ham,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word)."
2271,spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv
2272,ham,when you and derek done with class?
2273,ham,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
2274,ham,Hope you are having a good week. Just checking in
2275,ham,"""Hey! do u fancy meetin me at 4 at cha Â– hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x"""
2276,ham,"""SYMPTOMS"" when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"
2277,ham,Try to do something dear. You read something for exams
2278,ham,Gettin rdy to ship comp
2279,ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
2280,ham,I'm awake oh. What's up.
2281,ham,How much u trying to get?
2282,ham,Tell me again what your address is
2283,ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?
2284,ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.
2285,spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
2286,ham,Omg how did u know what I ate?
2287,ham,:( but your not here....
2288,spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
2289,spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"
2290,ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
2291,ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
2292,ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.
2293,spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. Â£1.50 increments. Help08718728876"
2294,ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
2295,ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
2296,ham,Right it wasnt you who phoned it was someone with a number like yours!
2297,ham,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
2298,ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit"
2299,ham,I'm stuck in da middle of da row on da right hand side of da lt... 
2300,ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
2301,ham,"""Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"""
2302,ham,THANX 4 PUTTIN DA FONE DOWN ON ME!!
2303,ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... "
2304,ham,We live in the next  &lt;#&gt; mins
2305,ham,Just glad to be talking to you.
2306,ham,Sorry da. I gone mad so many pending works what to do.
2307,ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
2308,ham,Ãœ called dad oredi...
2309,ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
2310,ham,THIS IS A LONG FUCKIN SHOWR
2311,ham,They finally came to fix the ceiling.
2312,ham,Jus finish blowing my hair. U finish dinner already?
2313,ham,Lol ... I knew that .... I saw him in the dollar store
2314,spam,Todays Voda numbers ending with 7634 are selected to receive a Â£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
2315,ham,Everybody had fun this evening. Miss you.
2316,ham,"I'm in a meeting, call me later at"
2317,ham,These won't do. Have to move on to morphine
2318,ham,K k pa Had your lunch aha.
2319,ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
2320,ham,Do you hide anythiing or keeping distance from me
2321,spam,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
2322,ham,Did u got that persons story
2323,spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
2324,ham,We are okay. Going to sleep now. Later
2325,ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """
2326,ham,Where r e meeting tmr?
2327,ham,Hope you are having a great day.
2328,ham,"K, I'll work something out"
2329,ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
2330,ham,You call him and tell now infront of them. Call him now.
2331,ham,Ladies first and genus second k .
2332,ham,Mum not going robinson already.
2333,ham,Not..tel software name..
2334,ham,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
2335,ham,"I didnt get ur full msg..sometext is missing, send it again"
2336,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
2337,ham,I'm leaving my house now.
2338,ham,Ãœ ready then call me...
2339,ham,It is a good thing I'm now getting the connection to bw
2340,ham,"That's cool he'll be here all night, lemme know when you're around"
2341,ham,"Haha yeah, 2 oz is kind of a shitload"
2342,ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
2343,ham,But pls dont play in others life.
2344,ham,Hmmm.but you should give it on one day..
2345,ham,Ok no prob
2346,ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
2347,ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
2348,ham,A guy who gets used but is too dumb to realize it.
2349,ham,Don no da:)whats you plan?
2350,spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
2351,ham,Anytime...
2352,ham,Yar but they say got some error.
2353,ham,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.
2354,ham,"Did you say bold, then torch later. Or one torch and 2bold?"
2355,ham,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
2356,ham,Thats cool princess! I will cover your face in hot sticky cum :)
2357,ham,Oops i thk i dun haf enuff... I go check then tell Ã¼..
2358,ham,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow."
2359,ham,My uncles in Atlanta. Wish you guys a great semester.
2360,ham,Forgot to tell Ã¼ smth.. Can Ã¼ like number the sections so that it's clearer..
2361,ham,"I'm home, my love ... If your still awake ... *loving kiss*"
2362,spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply"
2363,ham,Jason says it's cool if we pick some up from his place in like an hour
2364,ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
2365,ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .
2366,ham,Wat time r Ã¼ going to xin's hostel?
2367,spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
2368,ham,"Not for possession, especially not first offense"
2369,ham,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?
2370,ham,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh"""
2371,ham,Ya very nice. . .be ready on thursday
2372,ham,"""Thinking of u ;) x"""
2373,ham,Orh i tot u say she now still dun believe.
2374,ham,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
2375,ham,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to"
2376,ham,Well boy am I glad G wasted all night at applebees for nothing
2377,ham,Ok lor... Or u wan me go look 4 u?
2378,ham,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..
2379,spam,URGENT! Your Mobile number has been awarded with a Â£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
2380,ham,I'm home. Doc gave me pain meds says everything is fine.
2381,ham,Me too! Have a lovely night xxx
2382,ham,Hi.:)technical support.providing assistance to us customer through call and email:)
2383,ham,Whens your radio show?
2384,ham,I'm not sure if its still available though
2385,ham,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx
2386,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
2387,ham,U repeat e instructions again. Wat's e road name of ur house?
2388,ham,Quite lor. But dun tell him wait he get complacent...
2389,ham,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM
2390,ham,Sen told that he is going to join his uncle finance in cbe
2391,ham,"Call me, i am senthil from hsbc."
2392,ham,Indeed and by the way it was either or - not both !
2393,ham,Holy living christ what is taking you so long
2394,ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come..."
2395,ham,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
2396,ham,Gd luck 4 ur exams :-)
2397,ham,Sorry that was my uncle. I.ll keep in touch
2398,spam,URGENT This is our 2nd attempt to contact U. Your Â£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
2399,ham,Just come home. I don't want u to be miserable
2400,ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
2401,ham,Reverse is cheating. That is not mathematics.
2402,ham,"Er, hello, things didnâ€˜t quite go to plan â€“ is limping slowly home followed by aa and with exhaust hanging off"
2403,ham,Call me when u finish then i come n pick u.
2404,ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
2405,ham,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
2406,ham,"fyi I'm at usf now, swing by the room whenever"
2407,ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
2408,ham,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
2409,ham,How's ur paper?
2410,spam,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
2411,spam,u r a winner U ave been specially selected 2 receive Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
2412,ham,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
2413,ham,"Haha, just what I was thinkin"
2414,ham,Lol no. Just trying to make your day a little more interesting
2415,ham,"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)"
2416,ham,Rats. Hey did u ever vote for the next themes?
2417,ham,I hope your pee burns tonite.
2418,ham,Yay can't wait to party together!
2419,ham,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun
2420,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
2421,ham,"Awesome, that gonna be soon or later tonight?"
2422,spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a Â£150 prize. To collect is easy. Just call 09061743386 
2423,ham,Pls help me tell Ashley that i cant find her number oh
2424,ham,S.this will increase the chance of winning.
2425,ham,Maybe you should find something else to do instead???
2426,ham,I liked your new house
2427,ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
2428,ham,yes baby! I need to stretch open your pussy!
2429,ham,Ok...
2430,ham,"""Response"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care"
2431,spam,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
2432,ham,Sorry da..today i wont come to play..i have driving clas..
2433,ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"
2434,ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
2435,ham,Dip's cell dead. So i m coming with him. U better respond else we shall come back.
2436,ham,Hi dis is yijue i would be happy to work wif Ã¼ all for gek1510...
2437,ham,Wat happened to the cruise thing
2438,spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468
2439,spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
2440,ham,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
2441,ham,As usual u can call me ard 10 smth.
2442,ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
2443,ham,Or just do that 6times
2444,ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
2445,ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
2446,ham,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
2447,ham,Convey my regards to him
2448,ham,2 and half years i missed your friendship:-)
2449,ham,Oh for fuck's sake she's in like tallahassee
2450,spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
2451,spam,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw
2452,ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?"
2453,ham,Will you come online today night
2454,ham,"I'm in solihull, | do you want anything?"
